vehicleid,serialnumber,bikelotid,lastmaintenanceon,lockid,position
6485,6485000,12,2023-08-05 19:07:03.000000,,"(51.2171,4.41172)"
6486,6486000,12,2023-09-09 13:35:03.000000,,"(51.2175,4.41116)"
6487,6487000,12,2023-08-15 16:51:03.000000,,"(51.2114,4.40869)"
6488,6488000,12,2023-08-23 04:06:18.000000,,"(51.2156,4.41128)"
6489,6489000,12,2023-07-15 09:18:31.000000,,"(51.2177,4.41696)"
6490,6490000,12,2023-05-02 00:57:01.000000,,"(51.2132,4.41178)"
6491,6491000,12,2023-08-30 11:28:45.000000,,"(51.2098,4.40997)"
6492,6492000,12,2023-07-17 08:25:08.000000,,"(51.2195,4.41412)"
6493,6493000,12,2023-07-01 18:59:57.000000,,"(51.2173,4.41383)"
6494,6494000,12,2023-09-03 14:24:32.000000,,"(51.2169,4.41393)"
6495,6495000,12,2023-02-22 18:09:31.000000,,"(51.2177,4.41176)"
6496,6496000,12,2023-06-26 15:09:36.000000,,"(51.2178,4.41164)"
6497,6497000,12,2023-08-24 16:49:22.000000,,"(51.2215,4.41241)"
6498,6498000,12,2023-08-06 14:43:38.000000,,"(51.2177,4.41406)"
6499,6499000,12,2023-07-23 10:54:25.000000,,"(51.2161,4.41126)"
6500,6500000,12,2023-09-02 08:30:32.000000,,"(51.2209,4.41815)"
6501,6501000,12,2023-09-10 13:05:25.000000,,"(51.2145,4.41161)"
6502,6502000,12,2023-07-28 16:45:52.000000,,"(51.2182,4.41522)"
6503,6503000,12,2023-07-28 14:48:31.000000,,"(51.2219,4.41405)"
6504,6504000,12,2023-09-10 19:43:00.000000,,"(51.2217,4.411)"
6505,6505000,12,2023-01-07 14:51:58.000000,,"(51.2157,4.40984)"
6506,6506000,12,2023-08-29 14:02:33.000000,,"(51.2173,4.41439)"
6507,6507000,12,2023-05-28 10:48:33.000000,,"(51.2132,4.41345)"
6508,6508000,12,2023-09-10 20:07:43.000000,,"(51.2166,4.41086)"
6509,6509000,12,2023-08-13 18:59:44.000000,,"(51.2158,4.41494)"
6510,6510000,12,2023-05-17 16:22:13.000000,,"(51.221,4.41233)"
6511,6511000,12,2023-04-22 13:12:03.000000,,"(51.217,4.41343)"
6512,6512000,12,2023-07-30 21:50:47.000000,,"(51.2153,4.41116)"
6513,6513000,12,2023-07-23 18:13:49.000000,,"(51.2179,4.41402)"
6514,6514000,12,2023-08-17 13:51:53.000000,,"(51.217,4.41351)"
6515,6515000,12,2023-04-27 11:00:55.000000,,"(51.2175,4.41773)"
6516,6516000,12,2023-09-06 20:52:36.000000,,"(51.2143,4.41657)"
6517,6517000,12,2023-07-20 23:41:54.000000,,"(51.2126,4.41051)"
6518,6518000,12,2023-07-30 09:01:13.000000,,"(51.2178,4.41307)"
6519,6519000,12,2023-07-17 07:41:49.000000,,"(51.2199,4.41268)"
6520,6520000,12,2023-05-12 15:45:17.000000,,"(51.2135,4.41186)"
6521,6521000,12,2023-06-05 07:47:19.000000,,"(51.2176,4.41305)"
6522,6522000,12,2023-03-29 16:08:26.000000,,"(51.2145,4.40864)"
6523,6523000,12,2023-06-18 17:24:18.000000,,"(51.2165,4.41582)"
6524,6524000,12,2023-06-11 18:39:21.000000,,"(51.2199,4.41112)"
6525,6525000,12,2023-07-12 16:13:28.000000,,"(51.2171,4.41857)"
6526,6526000,12,2023-09-04 09:49:44.000000,,"(51.2189,4.4127)"
6527,6527000,12,2023-07-23 14:35:32.000000,,"(51.2149,4.41727)"
6528,6528000,12,2023-08-28 08:49:34.000000,,"(51.2192,4.41405)"
6529,6529000,12,2023-08-13 19:26:54.000000,,"(51.2151,4.40969)"
6530,6530000,12,2022-12-12 18:10:11.000000,,"(51.2169,4.41032)"
6531,6531000,12,2023-03-28 18:09:30.000000,,"(51.2174,4.41377)"
6532,6532000,12,2023-07-07 20:11:56.000000,,"(51.2159,4.41311)"
6533,6533000,12,2023-09-01 21:24:29.000000,,"(51.2203,4.41339)"
6534,6534000,12,2023-09-12 15:21:52.000000,,"(51.2169,4.40874)"
6535,6535000,12,2023-07-17 18:02:05.000000,,"(51.221,4.41194)"
6536,6536000,12,2022-12-05 16:33:18.000000,,"(51.2188,4.41416)"
6537,6537000,12,2023-08-27 22:46:57.000000,,"(51.2172,4.41396)"
6538,6538000,12,2023-08-18 15:52:22.000000,,"(51.2163,4.41425)"
6539,6539000,12,2023-06-19 22:21:02.000000,,"(51.2195,4.41015)"
6540,6540000,12,2023-07-18 18:26:00.000000,,"(51.2171,4.41393)"
6541,6541000,12,2023-09-13 20:43:42.000000,,"(51.2178,4.41311)"
6542,6542000,12,2023-09-10 15:27:04.000000,,"(51.2167,4.41389)"
6543,6543000,12,2023-09-15 17:13:50.000000,,"(51.2177,4.41459)"
6544,6544000,12,2023-07-09 21:17:02.000000,,"(51.2177,4.4145)"
6545,6545000,12,2023-07-12 11:06:50.000000,,"(51.2162,4.41541)"
6546,6546000,12,2023-08-16 06:18:14.000000,,"(51.2177,4.41256)"
6547,6547000,12,2023-06-13 14:53:14.000000,,"(51.2114,4.41692)"
6548,6548000,12,2023-09-11 09:15:04.000000,,"(51.2172,4.41389)"
6549,6549000,12,2023-03-12 18:07:16.000000,,"(51.2195,4.41326)"
6550,6550000,12,2023-05-12 22:16:42.000000,,"(51.218,4.41669)"
6551,6551000,12,2023-01-25 17:49:53.000000,,"(51.2159,4.41416)"
6552,6552000,12,2023-08-17 11:41:58.000000,,"(51.2207,4.41214)"
6553,6553000,12,2023-08-30 23:20:55.000000,,"(51.2202,4.40908)"
6554,6554000,12,2023-03-08 16:35:11.000000,,"(51.2169,4.41375)"
6555,6555000,12,2023-06-02 18:24:49.000000,,"(51.2203,4.41772)"
6556,6556000,12,2023-08-13 13:57:24.000000,,"(51.2169,4.4093)"
6557,6557000,12,2023-01-30 19:40:55.000000,,"(51.2207,4.41823)"
6558,6558000,12,2023-08-08 07:02:58.000000,,"(51.2136,4.41018)"
6559,6559000,12,2023-07-19 20:20:51.000000,,"(51.2096,4.41881)"
6560,6560000,12,2023-09-04 12:32:56.000000,,"(51.2171,4.41367)"
6561,6561000,12,2023-08-12 18:44:48.000000,,"(51.2148,4.42377)"
6562,6562000,12,2022-01-06 14:19:53.000000,,"(51.2175,4.41052)"
6563,6563000,12,2023-01-26 21:02:03.000000,,"(51.2202,4.4095)"
6564,6564000,12,2023-09-12 08:53:25.000000,,"(51.2157,4.4114)"
6565,6565000,12,2023-01-01 21:21:29.000000,,"(51.2211,4.41471)"
6566,6566000,12,2023-04-30 19:47:43.000000,,"(51.219,4.415)"
6567,6567000,12,2023-02-20 19:42:56.000000,,"(51.217,4.41464)"
6568,6568000,12,2023-07-17 12:05:45.000000,,"(51.2176,4.41441)"
6569,6569000,12,2023-05-10 17:01:33.000000,,"(51.2162,4.42161)"
6570,6570000,12,2023-09-15 18:43:55.000000,,"(51.2145,4.41335)"
6571,6571000,12,2023-08-29 09:10:20.000000,,"(51.2146,4.41199)"
6572,6572000,12,2023-07-18 12:17:34.000000,,"(51.2165,4.41351)"
6573,6573000,12,2023-06-18 09:18:20.000000,,"(51.2156,4.41762)"
6574,6574000,12,2022-05-09 07:48:44.000000,,"(51.2216,4.41295)"
6575,6575000,12,2023-07-16 18:52:16.000000,,"(51.226,4.41802)"
6576,6576000,12,2023-07-05 09:54:57.000000,,"(51.2136,4.41184)"
6577,6577000,12,2023-08-13 10:49:42.000000,,"(51.2124,4.42299)"
6578,6578000,12,2023-06-30 13:29:15.000000,,"(51.2158,4.41919)"
6579,6579000,12,2023-07-30 10:34:17.000000,,"(51.2157,4.41208)"
6580,6580000,12,2023-08-27 11:32:19.000000,,"(51.2128,4.41426)"
6581,6581000,12,2023-08-06 16:30:17.000000,,"(51.217,4.41349)"
6582,6582000,12,2023-06-20 16:11:44.000000,,"(51.216,4.41613)"
6583,6583000,12,2023-08-20 15:21:44.000000,,"(51.2176,4.41403)"
6584,6584000,12,2023-06-30 13:47:20.000000,,"(51.2179,4.41608)"
6585,6585000,12,2023-07-05 17:51:17.000000,,"(51.215,4.41521)"
6586,6586000,12,2023-05-13 07:30:29.000000,,"(51.2158,4.4148)"
6587,6587000,12,2023-04-16 15:24:21.000000,,"(51.2169,4.40789)"
6588,6588000,12,2023-07-24 16:26:54.000000,,"(51.2226,4.41238)"
6589,6589000,12,2023-08-16 16:26:36.000000,,"(51.2176,4.41159)"
6590,6590000,12,2023-09-15 02:38:54.000000,,"(51.2098,4.41627)"
6591,6591000,12,2023-04-13 18:07:36.000000,,"(51.2171,4.41196)"
6592,6592000,12,2023-07-23 08:43:19.000000,,"(51.216,4.41423)"
6593,6593000,12,2023-06-26 10:09:25.000000,,"(51.2193,4.41726)"
6594,6594000,12,2023-06-20 16:28:39.000000,,"(51.2123,4.41466)"
6595,6595000,12,2023-08-24 17:16:51.000000,,"(51.218,4.41238)"
6596,6596000,12,2023-05-15 21:33:20.000000,,"(51.214,4.41852)"
6597,6597000,12,2023-06-13 14:04:54.000000,,"(51.2177,4.41326)"
6598,6598000,12,2023-07-14 22:17:24.000000,,"(51.2176,4.41379)"
6599,6599000,12,2023-09-12 19:37:03.000000,,"(51.2184,4.41413)"
6600,6600000,12,2023-09-15 11:05:40.000000,,"(51.2184,4.41505)"
6601,6601000,12,2023-05-15 17:58:32.000000,,"(51.2192,4.41254)"
6602,6602000,12,2023-06-18 08:25:12.000000,,"(51.2172,4.41369)"
6603,6603000,12,2023-06-20 20:43:23.000000,,"(51.215,4.41442)"
6604,6604000,12,2023-08-04 08:45:16.000000,,"(51.2185,4.41035)"
6605,6605000,12,2023-09-14 16:26:01.000000,,"(51.2166,4.41333)"
6606,6606000,12,2023-07-02 11:37:33.000000,,"(51.217,4.4131)"
6607,6607000,12,2023-08-21 16:02:36.000000,,"(51.217,4.41276)"
6608,6608000,12,2023-08-27 08:39:59.000000,,"(51.2197,4.41286)"
6609,6609000,12,2023-03-22 09:11:17.000000,,"(51.2209,4.41128)"
6610,6610000,12,2023-09-03 19:18:18.000000,,"(51.2174,4.41492)"
6611,6611000,12,2023-06-17 18:07:29.000000,,"(51.224,4.41191)"
6612,6612000,12,2023-04-13 15:06:51.000000,,"(51.2184,4.41008)"
6613,6613000,12,2023-08-12 23:42:14.000000,,"(51.2172,4.4092)"
6614,6614000,12,2023-08-09 16:53:44.000000,,"(51.2166,4.41162)"
6615,6615000,12,2023-07-09 17:08:52.000000,,"(51.2153,4.40877)"
6616,6616000,12,2023-07-04 00:12:53.000000,,"(51.2161,4.41792)"
6617,6617000,12,2023-06-11 20:02:26.000000,,"(51.2165,4.41359)"
6618,6618000,12,2023-05-30 15:19:20.000000,,"(51.2132,4.41061)"
6619,6619000,12,2023-08-20 08:55:45.000000,,"(51.2228,4.41323)"
6620,6620000,12,2023-09-11 18:38:47.000000,,"(51.2177,4.41426)"
6621,6621000,12,2023-08-29 11:47:33.000000,,"(51.219,4.41209)"
6622,6622000,12,2023-07-16 09:06:57.000000,,"(51.2173,4.41365)"
6623,6623000,12,2023-09-10 16:10:36.000000,,"(51.2176,4.41715)"
6624,6624000,12,2023-06-26 13:47:13.000000,,"(51.2171,4.41552)"
6625,6625000,12,2023-06-20 19:40:38.000000,,"(51.2172,4.41298)"
6626,6626000,12,2023-06-05 16:05:31.000000,,"(51.217,4.41433)"
6627,6627000,12,2023-08-21 14:31:50.000000,,"(51.2155,4.41137)"
6628,6628000,12,2023-07-25 23:40:19.000000,,"(51.217,4.41343)"
6629,6629000,12,2023-01-23 18:38:28.000000,,"(51.2243,4.41459)"
6630,6630000,12,2023-06-12 18:29:03.000000,,"(51.218,4.41351)"
6631,6631000,12,2023-08-28 21:03:30.000000,,"(51.2171,4.41256)"
6632,6632000,12,2023-08-06 01:04:29.000000,,"(51.2173,4.41539)"
6633,6633000,12,2023-08-04 21:10:27.000000,,"(51.2123,4.41749)"
6634,6634000,12,2023-08-09 22:12:09.000000,,"(51.2177,4.4135)"
6635,6635000,12,2023-09-12 17:23:31.000000,,"(51.2205,4.40995)"
6636,6636000,12,2023-08-15 14:55:36.000000,,"(51.2123,4.4188)"
6637,6637000,12,2022-11-25 11:17:29.000000,,"(51.2161,4.41279)"
6638,6638000,12,2023-07-09 18:01:15.000000,,"(51.212,4.40794)"
6639,6639000,12,2023-07-25 15:18:02.000000,,"(51.2181,4.41427)"
6640,6640000,12,2023-07-06 12:32:42.000000,,"(51.2134,4.41709)"
6641,6641000,12,2023-02-21 18:29:38.000000,,"(51.2186,4.41347)"
6642,6642000,12,2023-07-05 20:08:17.000000,,"(51.2171,4.41381)"
6643,6643000,12,2023-02-18 21:37:23.000000,,"(51.2157,4.41177)"
6644,6644000,12,2023-07-17 21:22:35.000000,,"(51.2161,4.41395)"
6645,6645000,12,2023-05-15 11:20:14.000000,,"(51.2212,4.41365)"
6646,6646000,12,2023-03-09 09:06:30.000000,,"(51.2186,4.41428)"
6647,6647000,12,2023-08-14 21:45:40.000000,,"(51.2173,4.4144)"
6648,6648000,12,2023-08-11 12:53:44.000000,,"(51.2176,4.41381)"
6649,6649000,12,2023-08-28 18:28:41.000000,,"(51.2167,4.41071)"
6650,6650000,12,2023-08-23 02:40:34.000000,,"(51.2195,4.41029)"
6651,6651000,12,2023-03-10 19:34:54.000000,,"(51.2176,4.41101)"
6652,6652000,12,2022-12-25 07:25:38.000000,,"(51.2172,4.41541)"
6653,6653000,12,2023-06-05 08:56:01.000000,,"(51.2155,4.41395)"
6654,6654000,12,2023-09-07 05:55:15.000000,,"(51.2192,4.41657)"
6655,6655000,12,2023-07-17 17:50:11.000000,,"(51.2185,4.41508)"
6656,6656000,12,2023-09-02 10:34:19.000000,,"(51.2136,4.41672)"
6657,6657000,12,2023-09-02 18:04:21.000000,,"(51.2184,4.41611)"
6658,6658000,12,2023-06-30 18:42:37.000000,,"(51.2179,4.41342)"
6659,6659000,12,2023-08-26 13:57:27.000000,,"(51.2145,4.41469)"
6660,6660000,12,2023-06-01 13:37:40.000000,,"(51.2216,4.41589)"
6661,6661000,12,2023-03-09 01:33:02.000000,,"(51.2153,4.41677)"
6662,6662000,12,2023-07-31 03:43:15.000000,,"(51.2183,4.41721)"
6663,6663000,12,2023-07-30 12:50:20.000000,,"(51.2173,4.41366)"
6664,6664000,12,2023-07-30 23:38:25.000000,,"(51.2163,4.41486)"
6665,6665000,12,2023-01-30 18:07:37.000000,,"(51.2184,4.41296)"
6666,6666000,12,2023-09-04 15:11:53.000000,,"(51.2136,4.42079)"
6667,6667000,12,2023-03-07 19:44:26.000000,,"(51.2171,4.41692)"
6668,6668000,12,2023-08-04 19:58:09.000000,,"(51.2177,4.41311)"
6669,6669000,12,2023-07-31 18:10:12.000000,,"(51.2152,4.41527)"
6670,6670000,12,2023-07-07 00:40:39.000000,,"(51.2166,4.41286)"
6671,6671000,12,2023-05-12 22:51:08.000000,,"(51.2153,4.41611)"
6672,6672000,12,2023-06-25 13:52:37.000000,,"(51.2178,4.41143)"
6673,6673000,12,2023-09-11 16:28:16.000000,,"(51.2185,4.4122)"
6674,6674000,12,2023-09-13 18:49:01.000000,,"(51.2114,4.41152)"
6675,6675000,12,2023-08-09 01:04:03.000000,,"(51.223,4.41505)"
6676,6676000,12,2023-08-06 14:51:56.000000,,"(51.2175,4.41275)"
6677,6677000,12,2023-08-13 23:16:09.000000,,"(51.216,4.41468)"
6678,6678000,12,2023-09-03 17:24:05.000000,,"(51.2178,4.4142)"
6679,6679000,12,2023-07-17 00:39:45.000000,,"(51.2178,4.41399)"
6680,6680000,12,2023-07-29 14:38:23.000000,,"(51.2134,4.4034)"
6681,6681000,12,2023-08-12 18:20:02.000000,,"(51.2159,4.41737)"
6682,6682000,12,2023-07-17 12:50:11.000000,,"(51.2162,4.41554)"
6683,6683000,12,2023-09-05 08:10:58.000000,,"(51.2147,4.41109)"
6684,6684000,12,2022-07-16 15:34:49.000000,,"(51.2145,4.41405)"
6685,6685000,12,2022-12-07 19:24:21.000000,,"(51.2151,4.41585)"
6686,6686000,12,2023-03-23 10:42:02.000000,,"(51.2189,4.41381)"
6687,6687000,12,2023-03-03 13:50:31.000000,,"(51.2135,4.40848)"
6688,6688000,12,2023-07-30 21:51:56.000000,,"(51.2154,4.40357)"
6689,6689000,12,2023-06-27 12:18:17.000000,,"(51.2168,4.41094)"
6690,6690000,12,2023-06-25 08:56:13.000000,,"(51.2141,4.41116)"
6691,6691000,12,2023-07-12 20:22:54.000000,,"(51.2191,4.41145)"
6692,6692000,12,2023-09-14 23:52:03.000000,,"(51.2214,4.4138)"
6693,6693000,12,2023-04-22 08:27:01.000000,,"(51.216,4.41094)"
6694,6694000,12,2023-08-30 07:54:59.000000,,"(51.2169,4.41167)"
6695,6695000,12,2023-06-11 12:20:54.000000,,"(51.2153,4.41359)"
6696,6696000,12,2023-07-23 18:44:46.000000,,"(51.2168,4.41245)"
6697,6697000,12,2023-03-07 18:08:36.000000,,"(51.2169,4.41628)"
6698,6698000,12,2023-07-31 15:01:27.000000,,"(51.2177,4.41556)"
6699,6699000,12,2023-07-12 21:26:55.000000,,"(51.2184,4.40339)"
6700,6700000,12,2023-08-14 09:09:27.000000,,"(51.2172,4.41458)"
6701,6701000,12,2023-08-23 10:18:29.000000,,"(51.2162,4.41807)"
6702,6702000,12,2023-08-21 07:50:11.000000,,"(51.219,4.4145)"
6703,6703000,12,2023-09-02 15:55:00.000000,,"(51.2191,4.41674)"
6704,6704000,12,2023-08-25 13:13:44.000000,,"(51.2156,4.41308)"
6705,6705000,12,2023-09-03 17:48:35.000000,,"(51.2163,4.41397)"
6706,6706000,12,2023-07-14 19:59:16.000000,,"(51.2177,4.41278)"
6707,6707000,12,2022-07-17 08:16:44.000000,,"(51.2203,4.41931)"
6708,6708000,12,2023-08-19 10:15:42.000000,,"(51.2206,4.41294)"
6709,6709000,12,2023-06-19 22:04:53.000000,,"(51.2169,4.4162)"
6710,6710000,12,2023-01-20 14:32:40.000000,,"(51.2239,4.41043)"
6711,6711000,12,2023-06-25 20:14:34.000000,,"(51.2173,4.41566)"
6712,6712000,12,2023-09-05 08:24:25.000000,,"(51.2224,4.41838)"
6713,6713000,12,2023-04-21 17:58:37.000000,,"(51.2121,4.41189)"
6714,6714000,12,2023-09-04 02:19:44.000000,,"(51.2215,4.41282)"
6715,6715000,12,2023-07-02 23:01:48.000000,,"(51.2176,4.4131)"
6716,6716000,12,2023-09-05 13:26:19.000000,,"(51.215,4.41562)"
6717,6717000,12,2023-03-20 09:02:58.000000,,"(51.2202,4.41743)"
6718,6718000,12,2023-09-08 18:39:17.000000,,"(51.2164,4.41387)"
6719,6719000,12,2023-06-22 13:10:58.000000,,"(51.2174,4.41274)"
6720,6720000,12,2023-08-13 18:54:38.000000,,"(51.2143,4.40998)"
6721,6721000,12,2022-12-26 08:34:20.000000,,"(51.2168,4.41679)"
6722,6722000,12,2023-08-13 10:07:26.000000,,"(51.2199,4.4121)"
6723,6723000,12,2023-08-14 08:05:31.000000,,"(51.2162,4.41533)"
6724,6724000,12,2023-06-18 19:55:23.000000,,"(51.2199,4.41421)"
6725,6725000,12,2023-04-11 19:48:45.000000,,"(51.2186,4.4137)"
6726,6726000,12,2023-05-29 09:21:55.000000,,"(51.2178,4.41494)"
6727,6727000,12,2022-10-11 18:39:17.000000,,"(51.2186,4.42131)"
6728,6728000,12,2023-01-07 12:26:14.000000,,"(51.2182,4.41372)"
6729,6729000,12,2023-01-11 14:29:04.000000,,"(51.219,4.41366)"
6730,6730000,12,2023-09-12 10:04:54.000000,,"(51.2171,4.41425)"
6731,6731000,12,2023-07-11 14:57:52.000000,,"(51.2174,4.41686)"
6732,6732000,12,2023-08-03 19:29:47.000000,,"(51.2157,4.41053)"
6733,6733000,12,2023-08-20 20:50:42.000000,,"(51.2202,4.41056)"
6734,6734000,12,2023-09-03 16:53:29.000000,,"(51.2221,4.41978)"
6735,6735000,12,2023-08-26 14:35:42.000000,,"(51.217,4.41453)"
6736,6736000,12,2023-08-29 07:02:42.000000,,"(51.2201,4.41497)"
6737,6737000,12,2023-08-25 09:13:14.000000,,"(51.2181,4.41358)"
6738,6738000,12,2023-07-16 15:33:02.000000,,"(51.2188,4.41182)"
6739,6739000,12,2023-08-18 15:51:41.000000,,"(51.2181,4.41528)"
6740,6740000,12,2023-07-05 18:01:43.000000,,"(51.2161,4.41156)"
6741,6741000,12,2023-08-31 23:55:29.000000,,"(51.215,4.4124)"
6742,6742000,12,2023-05-25 18:08:58.000000,,"(51.2107,4.41151)"
6743,6743000,12,2023-08-02 19:36:18.000000,,"(51.2147,4.41062)"
6744,6744000,12,2023-08-06 11:57:05.000000,,"(51.2138,4.41215)"
6745,6745000,12,2023-06-11 23:18:20.000000,,"(51.2152,4.40945)"
6746,6746000,12,2023-07-20 05:07:05.000000,,"(51.2139,4.41618)"
6747,6747000,12,2023-07-17 21:27:32.000000,,"(51.2166,4.41404)"
6748,6748000,12,2023-07-23 08:11:32.000000,,"(51.2159,4.41346)"
6749,6749000,12,2023-08-27 12:42:38.000000,,"(51.2161,4.41203)"
6750,6750000,12,2023-09-12 10:09:34.000000,,"(51.2177,4.41401)"
6751,6751000,12,2023-06-21 23:49:10.000000,,"(51.2198,4.41243)"
6752,6752000,12,2023-07-23 09:27:01.000000,,"(51.2136,4.41092)"
6753,6753000,12,2023-07-30 09:35:15.000000,,"(51.2168,4.4151)"
6754,6754000,12,2023-08-16 20:22:17.000000,,"(51.2177,4.4124)"
6755,6755000,12,2023-04-20 03:44:28.000000,,"(51.2161,4.41426)"
6756,6756000,12,2023-03-11 13:29:28.000000,,"(51.216,4.41382)"
6757,6757000,12,2023-04-23 07:42:01.000000,,"(51.2178,4.41205)"
6758,6758000,12,2023-07-29 07:51:22.000000,,"(51.2109,4.41038)"
6759,6759000,12,2022-12-06 11:14:37.000000,,"(51.2165,4.41343)"
6760,6760000,12,2023-08-31 13:46:40.000000,,"(51.2174,4.41368)"
6761,6761000,12,2023-07-05 18:07:30.000000,,"(51.2162,4.41468)"
6762,6762000,12,2023-06-25 19:14:03.000000,,"(51.2172,4.41295)"
6763,6763000,12,2023-04-04 16:18:08.000000,,"(51.2174,4.41739)"
6764,6764000,12,2023-08-28 11:47:05.000000,,"(51.2129,4.41335)"
6765,6765000,12,2023-04-29 10:21:41.000000,,"(51.2171,4.41345)"
6766,6766000,12,2023-05-23 21:56:45.000000,,"(51.2178,4.41371)"
6767,6767000,12,2023-07-16 06:55:44.000000,,"(51.2147,4.41254)"
6768,6768000,12,2022-10-26 20:07:39.000000,,"(51.2178,4.41387)"
6769,6769000,12,2023-08-29 09:43:05.000000,,"(51.2187,4.41145)"
6770,6770000,12,2023-08-21 07:40:01.000000,,"(51.2123,4.41601)"
6771,6771000,12,2023-05-25 16:31:21.000000,,"(51.2257,4.41683)"
6772,6772000,12,2023-09-07 00:51:54.000000,,"(51.217,4.41372)"
6773,6773000,12,2023-08-09 20:44:01.000000,,"(51.2175,4.41475)"
6774,6774000,12,2023-08-07 10:39:30.000000,,"(51.2163,4.41371)"
6775,6775000,12,2023-07-08 08:53:54.000000,,"(51.217,4.4115)"
6776,6776000,12,2023-08-21 21:35:00.000000,,"(51.2146,4.41368)"
6777,6777000,12,2023-09-01 09:45:39.000000,,"(51.2168,4.41388)"
6778,6778000,12,2023-08-26 07:46:43.000000,,"(51.2163,4.41199)"
6779,6779000,12,2023-08-01 23:25:14.000000,,"(51.2179,4.41404)"
6780,6780000,12,2023-06-26 09:37:37.000000,,"(51.217,4.41621)"
6781,6781000,12,2023-07-06 17:30:42.000000,,"(51.2174,4.41485)"
6782,6782000,12,2023-09-11 10:14:50.000000,,"(51.2192,4.41724)"
6783,6783000,12,2023-05-08 08:06:22.000000,,"(51.218,4.41566)"
6784,6784000,12,2023-06-15 09:48:27.000000,,"(51.2153,4.41625)"
6785,6785000,12,2023-07-07 20:06:36.000000,,"(51.2156,4.41711)"
6786,6786000,12,2023-09-02 15:59:55.000000,,"(51.2173,4.41473)"
6787,6787000,12,2023-08-18 13:35:10.000000,,"(51.2149,4.41275)"
6788,6788000,12,2023-03-05 18:21:54.000000,,"(51.2172,4.41343)"
6789,6789000,12,2023-02-09 09:56:18.000000,,"(51.2165,4.41367)"
6790,6790000,12,2023-06-11 11:31:32.000000,,"(51.2172,4.41376)"
6791,6791000,12,2023-03-11 16:53:28.000000,,"(51.2181,4.4133)"
6792,6792000,12,2023-09-11 16:04:35.000000,,"(51.2179,4.41119)"
6793,6793000,12,2023-06-28 20:37:57.000000,,"(51.2231,4.41132)"
6794,6794000,12,2023-09-12 19:05:21.000000,,"(51.2181,4.41424)"
6795,6795000,12,2023-06-18 10:00:38.000000,,"(51.2172,4.41372)"
6796,6796000,12,2023-05-03 21:05:46.000000,,"(51.2168,4.41308)"
6797,6797000,12,2023-03-28 13:00:36.000000,,"(51.2174,4.4137)"
6798,6798000,12,2023-06-21 16:27:23.000000,,"(51.2171,4.41136)"
6799,6799000,12,2023-06-24 10:10:16.000000,,"(51.2209,4.40827)"
6800,6800000,12,2023-08-24 11:37:01.000000,,"(51.2165,4.41734)"
6801,6801000,12,2023-07-09 10:53:17.000000,,"(51.2136,4.41189)"
6802,6802000,12,2023-03-13 23:12:47.000000,,"(51.2176,4.41381)"
6803,6803000,12,2023-05-29 20:10:38.000000,,"(51.2171,4.41503)"
6804,6804000,12,2023-07-21 18:37:16.000000,,"(51.214,4.40728)"
6805,6805000,12,2023-07-29 10:17:19.000000,,"(51.217,4.41314)"
6806,6806000,12,2023-06-30 08:38:45.000000,,"(51.2157,4.41354)"
6807,6807000,12,2023-08-06 15:33:12.000000,,"(51.2176,4.41207)"
6808,6808000,12,2022-09-21 15:19:42.000000,,"(51.2173,4.41193)"
6809,6809000,12,2023-04-25 20:07:24.000000,,"(51.2205,4.41567)"
6810,6810000,12,2023-08-08 16:40:17.000000,,"(51.2187,4.41273)"
6811,6811000,12,2023-09-04 12:32:08.000000,,"(51.2171,4.41577)"
6812,6812000,12,2023-09-14 22:13:12.000000,,"(51.2184,4.41277)"
6813,6813000,12,2023-03-08 01:47:40.000000,,"(51.2129,4.41093)"
6814,6814000,12,2023-07-09 17:13:47.000000,,"(51.216,4.41257)"
6815,6815000,12,2023-05-29 22:32:36.000000,,"(51.2155,4.41191)"
6816,6816000,12,2023-08-20 15:12:32.000000,,"(51.22,4.4099)"
6817,6817000,12,2023-07-31 19:47:05.000000,,"(51.2163,4.41402)"
6818,6818000,12,2023-03-08 11:36:18.000000,,"(51.2106,4.41452)"
6819,6819000,12,2023-09-04 19:51:58.000000,,"(51.2162,4.41201)"
6820,6820000,12,2023-07-15 09:02:40.000000,,"(51.2196,4.41351)"
6821,6821000,12,2023-01-23 22:43:38.000000,,"(51.2177,4.41412)"
6822,6822000,12,2023-02-15 17:11:55.000000,,"(51.2172,4.41312)"
6823,6823000,12,2023-09-15 08:21:10.000000,,"(51.2181,4.41414)"
6824,6824000,12,2023-09-10 12:11:31.000000,,"(51.2172,4.41371)"
6825,6825000,12,2023-09-07 18:09:32.000000,,"(51.2167,4.41572)"
6826,6826000,12,2023-04-05 19:56:05.000000,,"(51.2202,4.41184)"
6827,6827000,12,2023-07-22 20:55:39.000000,,"(51.2172,4.41368)"
6828,6828000,12,2023-03-25 18:07:27.000000,,"(51.2194,4.41317)"
6829,6829000,12,2023-08-31 08:20:36.000000,,"(51.2164,4.41274)"
6830,6830000,12,2023-08-30 19:51:18.000000,,"(51.2204,4.41299)"
6831,6831000,12,2023-08-22 15:06:14.000000,,"(51.2167,4.41131)"
6832,6832000,12,2023-09-03 18:00:51.000000,,"(51.2169,4.41349)"
6833,6833000,12,2023-07-31 14:43:11.000000,,"(51.2176,4.41418)"
6834,6834000,12,2023-07-23 19:35:20.000000,,"(51.219,4.41297)"
